売上日,売上金額
2049-10-23,144403
2049-10-24,239688
2049-10-25,213400
2049-10-26,61984
2049-10-27,89946
2049-10-28,38580
2049-10-29,67236
2049-10-30,4404
2049-10-31,37324
2049-11-01,283283
2049-11-02,165508
2049-11-03,33552
2049-11-04,101724
2049-11-05,332100
2049-11-06,94639
2049-11-07,157638
2049-11-08,321935
2049-11-09,47166
2049-11-10,213983
2049-11-11,100738
2049-11-12,128205
2049-11-13,68370
2049-11-14,141933
2049-11-15,125118
2049-11-16,212102
2049-11-17,88412
2049-11-18,9669
2049-11-19,14688
2049-11-20,178563
2049-11-21,22113
2049-11-22,108317
2049-11-23,68494
2049-11-24,53196
2049-11-25,182160
2049-11-26,88504
2049-11-27,26808
2049-11-28,4194
2049-11-29,4028
2049-11-30,208206
2049-12-01,55809
2049-12-02,165767
2049-12-03,237454
2049-12-04,237177
2049-12-05,55423
2049-12-06,67868
2049-12-07,64946
2049-12-08,22096
2049-12-09,7340
2049-12-10,84357
2049-12-11,70510
2049-12-12,177429
2049-12-13,168907
2049-12-14,134919
2049-12-15,400869
2049-12-16,302728
2049-12-17,155208
2049-12-18,27300
2049-12-19,179744
2049-12-20,159964
2049-12-21,384124
2049-12-22,28000
2049-12-23,319590
2049-12-24,230184
2049-12-25,228184
2049-12-26,104857
2049-12-27,184548
2049-12-28,194163
2049-12-29,48464
2049-12-30,216216
2049-12-31,27360
2050-01-01,85822
2050-01-02,15800
2050-01-03,120448
2050-01-04,55572
2050-01-05,191560
2050-01-06,14031
2050-01-07,225654
2050-01-08,197484
2050-01-09,49038
2050-01-10,262240
2050-01-11,86975
2050-01-12,89110
2050-01-13,37568
2050-01-14,446193
2050-01-15,99476
2050-01-16,124440
2050-01-17,392634
2050-01-18,36816
2050-01-19,30009
2050-01-20,82836
2050-01-21,107200
2050-01-22,104051
2050-01-23,302562
2050-01-24,196308
2050-01-25,32565
2050-01-26,186192
2050-01-27,173285
2050-01-28,109604
2050-01-29,45180
2050-01-30,135534
2050-01-31,40820
2050-02-01,96292
2050-02-02,255220
2050-02-03,146148
2050-02-04,129360
2050-02-05,275940
2050-02-06,42250
2050-02-07,195460
2050-02-08,33660
2050-02-09,326775
2050-02-10,32571
2050-02-11,18728
2050-02-12,269163
2050-02-13,126208
2050-02-14,258606
2050-02-15,181155
2050-02-16,124826
2050-02-17,106412
2050-02-18,21564
2050-02-19,275367
2050-02-20,218500
2050-02-21,39820
2050-02-22,133792
2050-02-23,210614
2050-02-24,159080
2050-02-25,52142
2050-02-26,189950
2050-02-27,86598
2050-02-28,178068
2050-03-01,341596
2050-03-02,89030
2050-03-03,230010
2050-03-04,126825
2050-03-05,151951
2050-03-06,146072
2050-03-07,175459
2050-03-08,107514
2050-03-09,74514
2050-03-10,50831
2050-03-11,397488
2050-03-12,45052
2050-03-13,51788
2050-03-14,243878
2050-03-15,109740
2050-03-16,104544
2050-03-17,86240
2050-03-18,150304
2050-03-19,323246
2050-03-20,111780
2050-03-21,386622
2050-03-22,81379
2050-03-23,45690
2050-03-24,15366
2050-03-25,63540
2050-03-26,172980
2050-03-27,27272
2050-03-28,316293
2050-03-29,39259
2050-03-30,58077
2050-03-31,355167
2050-04-01,230202
2050-04-02,4019
2050-04-03,453836
2050-04-04,332784
2050-04-05,215970
2050-04-06,146016
2050-04-07,248782
2050-04-08,304080
2050-04-09,20052
2050-04-10,238722
2050-04-11,170697
2050-04-12,240975
2050-04-13,329568
2050-04-14,69870
2050-04-15,265298
2050-04-16,44181
2050-04-17,325241
2050-04-18,83412
2050-04-19,50061
2050-04-20,93196
2050-04-21,117688
2050-04-22,192470
2050-04-23,206982
2050-04-24,281850
2050-04-25,197107
2050-04-26,163392
2050-04-27,199728
2050-04-28,130203
2050-04-29,45782
2050-04-30,399966
2050-05-01,145420
2050-05-02,1791
2050-05-03,253368
2050-05-04,46358
2050-05-05,7915
2050-05-06,32053
2050-05-07,101574
2050-05-08,19368
2050-05-09,138528
2050-05-10,57379
2050-05-11,180836
2050-05-12,88623
2050-05-13,206913
2050-05-14,49249
2050-05-15,191455
2050-05-16,26182
2050-05-17,206336
2050-05-18,242424
